date,time,x,y,z
2022-01-08,11:27:00,-177289.372,-1418915.298,-6930528.785
2022-01-08,11:30:00,-1256156.587,-2182791.422,-6611900.322
2022-01-08,11:33:00,-2308417.37,-2840057.727,-6053343.488
2022-01-08,11:36:00,-3292937.993,-3368112.804,-5274783.464
2022-01-08,11:39:00,-4170348.784,-3749961.16,-4304147.729
2022-01-08,11:42:00,-4904626.735,-3974791.876,-3176449.457
2022-01-08,11:45:00,-5464607.417,-4038314.647,-1932593.244
2022-01-08,11:48:00,-5825356.762,-3942831.681,-617927.673
2022-01-08,11:51:00,-5969328.1,-3697031.821,719409.651
2022-01-08,11:54:00,-5887237.491,-3315510.03,2030293.045
2022-01-08,11:57:00,-5578595.672,-2818026.808,3266478.124
2022-01-08,12:00:00,-5051862.731,-2228545.925,4382442.497
2022-01-08,12:03:00,-4324217.708,-1574102.77,5337115.468
2022-01-08,12:06:00,-3420958.513,-883565.83,6095412.87
2022-01-08,12:09:00,-2374572.031,-186357.808,6629528.668
2022-01-08,12:12:00,-1223509.098,488808.434,6919937.255
2022-01-08,12:15:00,-10727.334,1115115.545,6956075.137
2022-01-08,12:18:00,1217937.127,1668709.697,6736700.84
2022-01-08,12:21:00,2415518.202,2129615.232,6269926.197
2022-01-08,12:24:00,3535729.359,2482461.371,5572920.417
2022-01-08,12:27:00,4534775.163,2716999.737,4671295.213
2022-01-08,12:30:00,5373094.553,2828396.668,3598180.451
2022-01-08,12:33:00,6016973.202,2817288.148,2393013.116
2022-01-08,12:36:00,6439939.781,2689589.551,1100069.928
2022-01-08,12:39:00,6623882.253,2456074.53,-233192.949
2022-01-08,12:42:00,6559820.594,2131739.143,-1557932.241
2022-01-08,12:45:00,6248295.49,1734987.829,-2825749.761
2022-01-08,12:48:00,5699369.769,1286688.803,-3990488.621
2022-01-08,12:51:00,4932237.585,809144.718,-5009917.226
2022-01-08,12:54:00,3974473.769,325038.112,-5847226.611
2022-01-08,12:57:00,2860978.982,-143595.088,-6472295.151
2022-01-08,13:00:00,1632671.219,-576321.142,-6862695.362
2022-01-08,13:03:00,334981.688,-955158.568,-7004423.79
2022-01-08,13:06:00,-983795.401,-1265293.571,-6892352.559
2022-01-08,13:09:00,-2274249.924,-1495639.22,-6530398.617
2022-01-08,13:12:00,-3487654.502,-1639225.81,-5931411.39
2022-01-08,13:15:00,-4577764.829,-1693410.793,-5116778.783
2022-01-08,13:18:00,-5502580.196,-1659903.341,-4115750.47
2022-01-08,13:21:00,-6225998.336,-1544597.24,-2964472.241
2022-01-08,13:24:00,-6719295.294,-1357214.795,-1704745.307
2022-01-08,13:27:00,-6962353.603,-1110771.077,-382537.764
2022-01-08,13:30:00,-6944568.095,-820878.835,953703.657
2022-01-08,13:33:00,-6665366.819,-504924.938,2254873.257
2022-01-08,13:36:00,-6134310.102,-181164.49,3473074.398
2022-01-08,13:39:00,-5370756.011,132221.628,4563448.598
2022-01-08,13:42:00,-4403107.203,418052.84,5485875.919
2022-01-08,13:45:00,-3267689.108,661009.734,6206470.381
2022-01-08,13:48:00,-2007319.276,848386.818,6698821.786
2022-01-08,13:51:00,-669632.207,970702.066,6944943.602
2022-01-08,13:54:00,694764.436,1022140.307,6935898.752
2022-01-08,13:57:00,2034226.784,1000812.236,6672099.501
2022-01-08,14:00:00,3298043.943,908822.203,6163282.117
2022-01-08,14:03:00,4438376.866,752141.691,5428156.032
2022-01-08,14:06:00,5412098.048,540293.874,4493731.449
2022-01-08,14:09:00,6182465.944,285860.52,3394344.741
2022-01-08,14:12:00,6720565.484,3835.948,2170396.541
2022-01-08,14:15:00,7006439.224,-289145.826,866847.121
2022-01-08,14:18:00,7029858.254,-575672.278,-468470.903
2022-01-08,14:21:00,6790689.928,-838455.712,-1786656.902
2022-01-08,14:24:00,6298840.786,-1061232.859,-3039578.368
2022-01-08,14:27:00,5573786.577,-1229612.08,-4181652.822
2022-01-08,14:30:00,4643724.998,-1331824.786,-5171499.782
2022-01-08,14:33:00,3544406.419,-1359345.656,-5973400.666
2022-01-08,14:36:00,2317706.073,-1307359.521,-6558522.225
2022-01-08,14:39:00,1010007.861,-1175054.107,-6905874.511
2022-01-08,14:42:00,-329535.369,-965732.372,-7002992.917
2022-01-08,14:45:00,-1650807.901,-686743.9,-6846339.342
2022-01-08,14:48:00,-2904552.959,-349235.36,-6441422.635
2022-01-08,14:51:00,-4044160.255,32273.93,-5802634.442
2022-01-08,14:54:00,-5027374.23,440479.681,-4952806.751
2022-01-08,14:57:00,-5817876.663,856027.691,-3922482.589
2022-01-08,15:00:00,-6386685.268,1258375.659,-2748903.252
2022-01-08,15:03:00,-6713301.866,1626748.968,-1474721.222
2022-01-08,15:06:00,-6786547.321,1941145.928,-146472.68
2022-01-08,15:09:00,-6605027.079,2183342.109,1187142.498
2022-01-08,15:12:00,-6177186.909,2337839.266,2477095.444
2022-01-08,15:15:00,-5520951.407,2392709.159,3675895.511
2022-01-08,15:18:00,-4662957.095,2340279.528,4739402.341
2022-01-08,15:21:00,-3637423.156,2177625.58,5628493.259
2022-01-08,15:24:00,-2484728.393,1906846.486,6310518.66
2022-01-08,15:27:00,-1249760.347,1535114.11,6760496.988
2022-01-08,15:30:00,19885.026,1074489.744,6962003.107
2022-01-08,15:33:00,1275766.774,541521.123,6907734.793
2022-01-08,15:36:00,2470462.009,-43363.781,6599757.002
2022-01-08,15:39:00,3559368.859,-656646.635,6049421.017
2022-01-08,15:42:00,4502392.266,-1272667.095,5276957.643
2022-01-08,15:45:00,5265450.774,-1864695.937,4310749.559
2022-01-08,15:48:00,5821748.769,-2406090.354,3186302.274
2022-01-08,15:51:00,6152760.759,-2871483.52,1944936.194
2022-01-08,15:54:00,6248875.284,-3237951.419,632245.853
2022-01-08,15:57:00,6109670.48,-3486098.449,-703613.822
2022-01-08,16:00:00,5743802.983,-3601004.008,-2013743.401
2022-01-08,16:03:00,5168516.1,-3572978.87,-3250332.277
2022-01-08,16:06:00,4408803.432,-3398097.213,-4368422.372
2022-01-08,16:09:00,3496278.753,-3078483.572,-5327531.705
2022-01-08,16:12:00,2467816.066,-2622344.343,-6093074.864
2022-01-08,16:15:00,1364037.56,-2043754.49,-6637537.895
2022-01-08,16:18:00,227712.575,-1362212.939,-6941393.591
2022-01-08,16:21:00,-897875.291,-601982.1,-6993733.745
2022-01-08,16:24:00,-1970533.287,208758.594,-6792618.106
2022-01-08,16:27:00,-2950696.071,1038925.108,-6345143.379
2022-01-08,16:30:00,-3802850.857,1855681.081,-5667231.275
2022-01-08,16:33:00,-4496818.775,2625701.234,-4783137.737
2022-01-08,16:36:00,-5008853.704,3316512.057,-3724671.616
2022-01-08,16:39:00,-5322507.449,3897857.497,-2530127.812
2022-01-08,16:42:00,-5429222.352,4343034.176,-1242957.23
2022-01-08,16:45:00,-5328613.805,4630129.879,89796.526
2022-01-08,16:48:00,-5028416.099,4743098.12,1419240.193
2022-01-08,16:51:00,-4544079.238,4672601.207,2696481.285
2022-01-08,16:54:00,-3898030.76,4416570.567,3874492.979
2022-01-08,16:57:00,-3118643.869,3980455.087,4909903.99
2022-01-08,17:00:00,-2238971.186,3377143.233,5764635.062
2022-01-08,17:03:00,-1295307.531,2626564.642,6407313.74
2022-01-08,17:06:00,-325655.858,1754993.378,6814412.058
2022-01-08,17:09:00,631825.998,794090.878,6971077.617
2022-01-08,17:12:00,1540340.339,-220271.208,6871647.969
2022-01-08,17:15:00,2365872.455,-1249366.402,6519838.736
2022-01-08,17:18:00,3078473.478,-2253104.623,5928605.279
2022-01-08,17:21:00,3653363.325,-3191608.212,5119678.591
2022-01-08,17:24:00,4071812.56,-4026816.229,4122782.761
2022-01-08,17:27:00,4321770.463,-4724054.738,2974553.136
2022-01-08,17:30:00,4398211.611,-5253504.671,1717183.521
2022-01-08,17:33:00,4303183.08,-5591494.885,396848.736
2022-01-08,17:36:00,4045547.791,-5721553.036,-938032.57
2022-01-08,17:39:00,3640441.862,-5635164.111,-2238619.524
2022-01-08,17:42:00,3108471.82,-5332195.742,-3457476.108
2022-01-08,17:45:00,2474700.144,-4820973.216,-4550318.529
2022-01-08,17:48:00,1767473.224,-4118008.477,-5477608.836
2022-01-08,17:51:00,1017160.76,-3247407.686,-6205933.591
2022-01-08,17:54:00,254868.011,-2239999.896,-6709133.929
2022-01-08,17:57:00,-488829.114,-1132225.555,-6969168.036
2022-01-08,18:00:00,-1185075.558,35173.599,-6976693.137
2022-01-08,18:03:00,-1807821.289,1218617.5,-6731365.909
2022-01-08,18:06:00,-2334769.903,2373263.77,-6241862.056
2022-01-08,18:09:00,-2748165.01,3454659.374,-5525617.308
2022-01-08,18:12:00,-3035395.855,4420427.712,-4608285.291
2022-01-08,18:15:00,-3189400.471,5231937.819,-3522904.329
2022-01-08,18:18:00,-3208842.301,5855884.938,-2308778.903
2022-01-08,18:21:00,-3098049.593,6265715.167,-1010107.291
2022-01-08,18:24:00,-2866712.188,6442823.24,325616.54
2022-01-08,18:27:00,-2529345.949,6377449.328,1649365.814
2022-01-08,18:30:00,-2104539.533,6069215.614,2912444.899
2022-01-08,18:33:00,-1614018.394,5527252.417,4068349.185
2022-01-08,18:36:00,-1081587.915,4769920.918,5074530.544
2022-01-08,18:39:00,-532007.052,3824147.089,5893998.474
2022-01-08,18:42:00,10149.22,2724403.461,6496686.278
2022-01-08,18:45:00,521578.576,1511392.413,6860538.611
2022-01-08,18:48:00,981246.993,230492.268,6972291.007
2022-01-08,18:51:00,1371251.19,-1069970.716,6827926.029
2022-01-08,18:54:00,1677516.809,-2340563.767,6432805.706
2022-01-08,18:57:00,1890309.938,-3532645.062,5801474.826
2022-01-08,19:00:00,2004544.292,-4600250.623,4957136.573
2022-01-08,19:03:00,2019875.102,-5501896.672,3930813.652
2022-01-08,19:06:00,1940581.053,-6202235.298,2760219.042
2022-01-08,19:09:00,1775232.096,-6673486.568,1488359.415
2022-01-08,19:12:00,1536163.113,-6896575.144,161929.767
2022-01-08,19:15:00,1238777.916,-6861922.569,-1170441.332
2022-01-08,19:18:00,900715.049,-6569843.608,-2460028.537
2022-01-08,19:21:00,540924.544,-6030518.731,-3659829.405
2022-01-08,19:24:00,178712.686,-5263567.684,-4726286.261
2022-01-08,19:27:00,-167201.706,-4297254.503,-5620844.22
2022-01-08,19:30:00,-479573.341,-3167375.111,-6311289.485
2022-01-08,19:33:00,-743418.482,-1915886.219,-6772834.854
2022-01-08,19:36:00,-946675.531,-589337.369,-6988931.68
2022-01-08,19:39:00,-1080716.658,762835.396,-6951802.845
2022-01-08,19:42:00,-1140694.938,2090102.096,-6662693.684
2022-01-08,19:45:00,-1125718.588,3342669.139,-6131844.083
2022-01-08,19:48:00,-1038847.211,4473306.553,-5378181.824
2022-01-08,19:51:00,-886908.146,5439121.568,-4428728.015
2022-01-08,19:54:00,-680137.626,6203218.405,-3317713.31
2022-01-08,19:57:00,-431655.726,6736173.651,-2085412.758
2022-01-08,20:00:00,-156793.144,7017257.831,-776726.993
2022-01-08,20:03:00,127701.638,7035334.626,560451.143
2022-01-08,20:06:00,404538.753,6789378.245,1877024.182
2022-01-08,20:09:00,656797.234,6288564.227,3124554.276
2022-01-08,20:12:00,868816.907,5551924.173,4257107.267
2022-01-08,20:15:00,1027031.247,4607591.24,5232998.791
2022-01-08,20:18:00,1120691.407,3491658.105,6016365.453
2022-01-08,20:21:00,1142448.033,2246725.858,6578478.747
2022-01-08,20:24:00,1088762.651,920219.03,6898781.074
2022-01-08,20:27:00,960131.866,-437466.403,6965608.729
2022-01-08,20:30:00,761117.037,-1774901.971,6776592.207
2022-01-08,20:33:00,500176.733,-3041594.122,6338732.1
2022-01-08,20:36:00,189307.43,-4189912.57,5668140.435
2022-01-08,20:39:00,-156490.586,-5176902.522,4789454.275
2022-01-08,20:42:00,-519899.842,-5965924.843,3734952.394
2022-01-08,20:45:00,-882105.111,-6528070.096,2543379.26
2022-01-08,20:48:00,-1223706.429,-6843266.14,1258508.523
2022-01-08,20:51:00,-1525679.768,-6901030.76,-72495.05
2022-01-08,20:54:00,-1770337.994,-6700824.764,-1400856.322
2022-01-08,20:57:00,-1942234.616,-6251985.186,-2678024.521
2022-01-08,21:00:00,-2028969.143,-5573254.625,-3857479.251
2022-01-08,21:03:00,-2021854.239,-4691933.941,-4896431.739
2022-01-08,21:06:00,-1916411.747,-3642712.923,-5757346.888
2022-01-08,21:09:00,-1712680.659,-2466252.214,-6409239.095
2022-01-08,21:12:00,-1415327.517,-1207581.614,-6828713.096
2022-01-08,21:15:00,-1033558.926,85617.789,-7000726.357
2022-01-08,21:18:00,-580843.446,1364782.629,-6919070.403
2022-01-08,21:21:00,-74449.33,2582236.008,-6586574.173
2022-01-08,21:24:00,465187.826,3692914.427,-6015030.531
2022-01-08,21:27:00,1015257.523,4656012.145,-5224839.182
2022-01-08,21:30:00,1551501.934,5436488.875,-4244359.779
2022-01-08,21:33:00,2049250.162,6006392.147,-3108978.463
2022-01-08,21:36:00,2484520.029,6345933.03,-1859896.601
2022-01-08,21:39:00,2835139.479,6444262.021,-542669.443
2022-01-08,21:42:00,3081830.468,6299890.589,794463.994
2022-01-08,21:45:00,3209194.58,5920722.066,2102387.254
2022-01-08,21:48:00,3206546.429,5323687.824,3332968.135
2022-01-08,21:51:00,3068548.822,4534000.18,4440893.648
2022-01-08,21:54:00,2795612.77,3584058.335,5385393.361
2022-01-08,21:57:00,2394032.357,2512063.066,6131767.48
2022-01-08,22:00:00,1875864.481,1360426.064,6652655.78
2022-01-08,22:03:00,1258557.747,174046.029,6929020.972
2022-01-08,22:06:00,564344.467,-1001471.075,6950813.463
2022-01-08,22:09:00,-180576.975,-2121582.411,6717317.557
2022-01-08,22:12:00,-947045.347,-3144513.045,6237164.507
2022-01-08,22:15:00,-1704084.53,-4032828.771,5528011.272
2022-01-08,22:18:00,-2420154.758,-4754824.36,4615908.388
2022-01-08,22:21:00,-3064476.726,-5285690.703,3534366.508
2022-01-08,22:24:00,-3608366.074,-5608405.16,2323126.32
2022-01-08,22:27:00,-4026507.549,-5714297.069,1026679.729
2022-01-08,22:30:00,-4298112.98,-5603266.706,-307397.581
2022-01-08,22:33:00,-4407904.811,-5283645.132,-1630237.22
2022-01-08,22:36:00,-4346871.765,-4771700.272,-2893515.847
2022-01-08,22:39:00,-4112756.397,-4090815.786,-4051251.144
2022-01-08,22:42:00,-3710255.801,-3270398.497,-5061473.386
2022-01-08,22:45:00,-3150936.787,-2344580.023,-5887711.184
2022-01-08,22:48:00,-2452878.201,-1350778.714,-6500245.101
2022-01-08,22:51:00,-1640062.028,-328188.352,-6877100.552
2022-01-08,22:54:00,-741540.661,683745.13,-7004759.068
2022-01-08,22:57:00,209582.847,1646802.922,-6878589.64
2022-01-08,23:00:00,1177335.912,2525392.019,-6503006.106
2022-01-08,23:03:00,2124195.05,3287830.822,-5891347.17
2022-01-08,23:06:00,3012506.915,3907485.102,-5065465.343
2022-01-08,23:09:00,3805965.683,4363716.21,-4055029.408
2022-01-08,23:12:00,4471101.119,4642611.774,-2896542.664
2022-01-08,23:15:00,4978716.081,4737458.477,-1632084.182
2022-01-08,23:18:00,5305201.372,4648925.548,-307806.302
2022-01-08,23:21:00,5433656.386,4384940.578,1027762.957
2022-01-08,23:24:00,5354749.075,3960257.348,2325539.866
2022-01-08,23:27:00,5067269.454,3395729.102,3537751.534
2022-01-08,23:30:00,4578330.509,2717319.949,4619760.914
2022-01-08,23:33:00,3903208.87,1954909.893,5531756.898
2022-01-08,23:36:00,3064837.571,1140962.673,6240242.491
2022-01-08,23:39:00,2092975.725,309119.601,6719258.711
2022-01-08,23:42:00,1023108.38,-507209.518,6951307.893
2022-01-08,23:45:00,-104884.357,-1276187.842,6927968.325
2022-01-08,23:48:00,-1248237.953,-1968818.212,6650179.925
2022-01-08,23:51:00,-2362941.926,-2560033.914,6128192.091
2022-01-08,23:54:00,-3405440.588,-3029614.843,5381193.881
2022-01-08,23:57:00,-4334358.574,-3362893.363,4436632.628
2022-01-09,0:00:00,-5112177.067,-3551219.562,3329214.383
2022-01-09,0:03:00,-5706781.776,-3592165.085,2099628.978
2022-01-09,0:06:00,-6092821.439,-3489461.933,793039.564
2022-01-09,0:09:00,-6252804.48,-3252673.397,-542614.76
2022-01-09,0:12:00,-6177875.305,-2896612.925,-1858426.151
2022-01-09,0:15:00,-5868227.155,-2440542.332,-3106356.202
2022-01-09,0:18:00,-5333134.487,-1907196.452,-4241012.705
2022-01-09,0:21:00,-4590618.706,-1321691.413,-5221292.463
2022-01-09,0:24:00,-3666773.584,-710372.722,-6011830.991
2022-01-09,0:27:00,-2594789.517,-99658.228,-6584211.755
2022-01-09,0:30:00,-1413729.916,485070.776,-6917906.657
2022-01-09,0:33:00,-167111.3,1020486.661,-7000938.354
2022-01-09,0:36:00,1098661.838,1486212.678,-6830263.898
2022-01-09,0:39:00,2335970.052,1865575.482,-6411886.641
2022-01-09,0:42:00,3497725.381,2146195.404,-5760683.644
2022-01-09,0:45:00,4539133.774,2320393.206,-4899942.176
2022-01-09,0:48:00,5419423.487,2385401.785,-3860613.108
2022-01-09,0:51:00,6103479.324,2343372.166,-2680277.316
2022-01-09,0:54:00,6563309.591,2201167.644,-1401845.342
2022-01-09,0:57:00,6779272.628,1969949.08,-72016.845
2022-01-09,1:00:00,6740985.432,1664562.67,1260445.927
2022-01-09,1:03:00,6447855.272,1302759.106,2546553.224
2022-01-09,1:06:00,5909204.808,904283.141,3738953.706
2022-01-09,1:09:00,5143968.334,489880.026,4793741.547
2022-01-09,1:12:00,4179979.941,80276.092,5672115.036
2022-01-09,1:15:00,3052896.548,-304813.979,6341821.903
2022-01-09,1:18:00,1804810.311,-647602.102,6778332.365
2022-01-09,1:21:00,482624.479,-933023.368,6965713.726
2022-01-09,1:24:00,-863749.9,-1149385.277,6897185.299
2022-01-09,1:27:00,-2183302.149,-1288843.022,6575339.551
2022-01-09,1:30:00,-3425866.038,-1347683.218,6012035.955
2022-01-09,1:33:00,-4544043.144,-1326408.473,5227979.636
2022-01-09,1:36:00,-5495047.298,-1229626.127,4251980.264
2022-01-09,1:39:00,-6242387.271,-1065741.079,3119901.46
2022-01-09,1:42:00,-6757313.024,-846465.281,1873340.373
2022-01-09,1:45:00,-7019969.514,-586168.714,558080.596
2022-01-09,1:48:00,-7020189.485,-301103.177,-777632.88
2022-01-09,1:51:00,-6757879.684,-8539.119,-2084913.04
2022-01-09,1:54:00,-6242987.416,274137.259,-3316058.902
2022-01-09,1:57:00,-5495060.623,530318.938,-4426316.774
2022-01-09,2:00:00,-4542422.814,745021.278,-5375497.731
2022-01-09,2:03:00,-3421022.338,905630.211,-6129385.397
2022-01-09,2:06:00,-2173022.418,1002521.633,-6660896.285
2022-01-09,2:09:00,-845199.607,1029530.021,-6950971.529
2022-01-09,2:12:00,512788.958,984253.872,-6989190.036
2022-01-09,2:15:00,1850210.208,868187.582,-6774105.633
2022-01-09,2:18:00,3117096.346,686676.811,-6313310.828
2022-01-09,2:21:00,4266070.977,448697.371,-5623209.398
2022-01-09,2:24:00,5254103.143,166461.607,-4728503.335
2022-01-09,2:27:00,6044141.88,-145135.947,-3661395.807
2022-01-09,2:30:00,6606566.476,-469217.54,-2460508.807
2022-01-09,2:33:00,6920385.109,-787740.194,-1169537.79
2022-01-09,2:36:00,6974114.553,-1082395.566,164325.582
2022-01-09,2:39:00,6766282.052,-1335547.299,1492142.515
2022-01-09,2:42:00,6305512.385,-1531158.338,2765075.953
2022-01-09,2:45:00,5610183.275,-1655655.095,3936254.83
2022-01-09,2:48:00,4707663.323,-1698680.446,4962558.883
2022-01-09,2:51:00,3633179.721,-1653695.39,5806243.214
2022-01-09,2:54:00,2428377.704,-1518397.365,6436339.706
2022-01-09,2:57:00,1139642.776,-1294940.297,6829781.385
2022-01-09,3:00:00,-183734.466,-989946.597,6972221.159
2022-01-09,3:03:00,-1491476.399,-614308.933,6858524.632
2022-01-09,3:06:00,-2734243.96,-182792.19,6492934.683
2022-01-09,3:09:00,-3865509.408,286551.828,5888912.901
2022-01-09,3:12:00,-4843320.556,773136.123,5068659.403
2022-01-09,3:15:00,-5631893.535,1254729.163,4062313.771
2022-01-09,3:18:00,-6202967.387,1708450.489,2906855.637
2022-01-09,3:21:00,-6536860.229,2111827.068,1644740.294
2022-01-09,3:24:00,-6623182.073,2443860.427,322315.033
2022-01-09,3:27:00,-6461162.417,2686051.021,-1011926.743
2022-01-09,3:30:00,-6059572.761,2823323.041,-2309172.382
2022-01-09,3:33:00,-5436254.087,2844804.981,-3522115.821
2022-01-09,3:36:00,-4617275.492,2744424.53,-4606700.206
2022-01-09,3:39:00,-3635781.461,2521291.014,-5523698.747
2022-01-09,3:42:00,-2530598.251,2179855.767,-6240078.0
2022-01-09,3:45:00,-1344673.105,1729851.134,-6730113.374
2022-01-09,3:48:00,-123407.73,1186012.085,-6976233.637
2022-01-09,3:51:00,1087044.44,567596.374,-6969585.098
2022-01-09,3:54:00,2241471.832,-102279.851,-6710323.46
2022-01-09,3:57:00,3297249.117,-797478.693,-6207621.813
2022-01-09,4:00:00,4215881.611,-1489824.723,-5479392.554
2022-01-09,4:03:00,4964408.319,-2150211.548,-4551726.389
2022-01-09,4:06:00,5516621.266,-2749801.853,-3458044.754
2022-01-09,4:09:00,5854047.19,-3261272.513,-2237969.803
2022-01-09,4:12:00,5966642.59,-3660050.279,-935932.972
2022-01-09,4:15:00,5853156.632,-3925477.848,400435.95
2022-01-09,4:18:00,5521132.751,-4041848.528,1722080.79
2022-01-09,4:21:00,4986535.158,-3999248.522,2980379.043
2022-01-09,4:24:00,4273011.026,-3794150.422,4128996.594
2022-01-09,4:27:00,3410835.138,-3429730.625,5125648.633
2022-01-09,4:30:00,2435588.041,-2915893.936,5933692.442
2022-01-09,4:33:00,1386640.811,-2269002.383,6523482.02
2022-01-09,4:36:00,305522.55,-1511328.751,6873439.285
2022-01-09,4:39:00,-765754.583,-670260.921,6970814.334
2022-01-09,4:42:00,-1786344.458,222711.983,6812122.092
2022-01-09,4:45:00,-2718133.889,1133194.255,6403252.016
2022-01-09,4:48:00,-3527176.684,2025218.677,5759250.692
2022-01-09,4:51:00,-4184948.512,2862676.682,4903783.511
2022-01-09,4:54:00,-4669380.141,3610795.095,3868282.691
2022-01-09,4:57:00,-4965625.609,4237596.959,2690799.114
2022-01-09,5:00:00,-5066529.778,4715284.124,1414595.621
2022-01-09,5:03:00,-4972771.914,5021475.715,86528.264
2022-01-09,5:06:00,-4692678.064,5140231.866,-1244717.95
2022-01-09,5:09:00,-4241712.046,5062815.594,-2530464.054
2022-01-09,5:12:00,-3641667.647,4788148.115,-3723856.365
2022-01-09,5:15:00,-2919616.585,4322938.686,-4781583.71
2022-01-09,5:18:00,-2106674.473,3681496.076,-5665418.681
2022-01-09,5:21:00,-1236656.314,2885248.106,-6343539.103
2022-01-09,5:24:00,-344677.982,1961990.674,-6791601.076
2022-01-09,5:27:00,534237.465,944902.535,-6993535.101
2022-01-09,5:30:00,1366497.198,-128632.164,-6942064.999
2022-01-09,5:33:00,2121186.32,-1218362.699,-6638947.038
2022-01-09,5:36:00,2771186.521,-2282635.011,-6094923.7
2022-01-09,5:39:00,3294139.301,-3279939.434,-5329399.192
2022-01-09,5:42:00,3673229.256,-4170511.112,-4369830.162
2022-01-09,5:45:00,3897751.093,-4917921.569,-3250820.849
2022-01-09,5:48:00,3963438.993,-5490598.216,-2012948.804
2022-01-09,5:51:00,3872538.714,-5863210.794,-701333.829
2022-01-09,5:54:00,3633603.599,-6017841.791,636008.907
2022-01-09,5:57:00,3261016.118,-5944872.077,1949964.202
2022-01-09,6:00:00,2774255.253,-5643524.642,3192183.117
2022-01-09,6:03:00,2196942.123,-5122028.186,4316926.824
2022-01-09,6:06:00,1555721.075,-4397398.075,5282800.997
2022-01-09,6:09:00,879036.468,-3494844.545,6054309.866
2022-01-09,6:12:00,195864.216,-2446837.865,6603165.327
2022-01-09,6:15:00,-465536.998,-1291883.761,6909300.036
2022-01-09,6:18:00,-1078797.235,-73069.454,6961571.845
2022-01-09,6:21:00,-1620489.239,1163572.279,6758147.606
2022-01-09,6:24:00,-2071027.522,2370820.768,6306554.661
2022-01-09,6:27:00,-2415382.153,3502085.032,5623404.488
2022-01-09,6:30:00,-2643584.219,4513221.673,4733796.734
2022-01-09,6:33:00,-2751008.591,5364289.963,3670415.488
2022-01-09,6:36:00,-2738420.684,6021172.571,2472333.587
2022-01-09,6:39:00,-2611783.439,6456983.558,1183562.734
2022-01-09,6:42:00,-2381834.212,6653196.907,-148593.781
2022-01-09,6:45:00,-2063452.688,6600439.898,-1475321.188
2022-01-09,6:48:00,-1674852.9,6298905.901,-2748135.266
2022-01-09,6:51:00,-1236639.116,5758353.864,-3920689.688
2022-01-09,6:54:00,-770787.402,4997722.737,-4950459.159
2022-01-09,6:57:00,-299606.121,4044393.711,-5800247.304
2022-01-09,7:00:00,155278.938,2933143.344,-6439471.557
2022-01-09,7:03:00,573870.0,1704834.849,-6845189.189
2022-01-09,7:06:00,938633.841,404911.885,-7002845.084
2022-01-09,7:09:00,1235203.817,-918253.697,-6906741.987
2022-01-09,7:12:00,1452926.167,-2215113.472,-6560226.196
2022-01-09,7:15:00,1585236.647,-3436740.705,-5975592.831
2022-01-09,7:18:00,1629859.638,-4536639.655,-5173715.216
2022-01-09,7:21:00,1588819.489,-5472514.393,-4183380.326
2022-01-09,7:24:00,1468262.564,-6207927.46,-3040339.358
2022-01-09,7:27:00,1278089.501,-6713787.769,-1786083.79
2022-01-09,7:30:00,1031412.12,-6969588.926,-466370.921
2022-01-09,7:33:00,743853.863,-6964326.38,870453.661
2022-01-09,7:36:00,432727.606,-6697032.646,2175268.302
2022-01-09,7:39:00,116132.96,-6176893.352,3400045.159
2022-01-09,7:42:00,-187980.312,-5422922.612,4499686.151
2022-01-09,7:45:00,-462732.091,-4463222.557,5433729.676
2022-01-09,7:48:00,-693162.84,-3333872.551,6167863.432
2022-01-09,7:51:00,-866973.703,-2077500.769,6675184.107
2022-01-09,7:54:00,-975122.558,-741614.974,6937155.908
2022-01-09,7:57:00,-1012253.326,623231.491,6944260.139
2022-01-09,8:00:00,-976942.206,1965379.699,6696320.54
2022-01-09,8:03:00,-871748.155,3234038.787,6202497.115
2022-01-09,8:06:00,-703069.973,4381226.267,5480952.522
2022-01-09,8:09:00,-480816.499,5363609.74,4558198.646
2022-01-09,8:12:00,-217902.613,6144184.788,3468136.899
2022-01-09,8:15:00,70407.371,6693715.909,2250818.628
2022-01-09,8:18:00,367278.997,6991888.11,950958.374
2022-01-09,8:21:00,655177.652,7028086.878,-383750.102
2022-01-09,8:24:00,916778.992,6801775.384,-1704430.222
2022-01-09,8:27:00,1135867.487,6322450.583,-2962855.806
2022-01-09,8:30:00,1298177.551,5609190.949,-4113235.839
2022-01-09,8:33:00,1392140.143,4689825.827,-5113878.239
2022-01-09,8:36:00,1409498.483,3599775.753,-5928665.052
2022-01-09,8:39:00,1345765.321,2380633.121,-6528292.03
2022-01-09,8:42:00,1200505.204,1078550.563,-6891244.34
2022-01-09,8:45:00,977435.729,-257492.718,-7004495.829
2022-01-09,8:48:00,684345.044,-1577493.843,-6863929.269
2022-01-09,8:51:00,332827.904,-2832242.507,-6474471.797
2022-01-09,8:54:00,-62150.923,-3975104.159,-5849956.382
2022-01-09,8:57:00,-482858.796,-4963732.966,-5012697.501
2022-01-09,9:00:00,-909543.49,-5761655.007,-3992778.178
2022-01-09,9:03:00,-1321307.511,-6339668.218,-2827052.066
2022-01-09,9:06:00,-1697074.079,-6676993.566,-1557872.843
2022-01-09,9:09:00,-2016601.931,-6762117.916,-231581.17
2022-01-09,9:12:00,-2261498.091,-6593270.783,1103203.525
